Time,Centre posn X,Centre posn Y,In top,In left,In right,In center
0:09:15.68,256,157,0,0,1,0
0:09:15.81,256,158,0,0,1,0
0:09:15.93,254,157,0,0,1,0
0:09:16.06,257,158,0,0,1,0
0:09:16.20,262,163,0,0,1,0
0:09:16.33,268,168,0,0,1,0
0:09:16.46,277,175,0,0,1,0
0:09:16.60,286,182,0,0,1,0
0:09:16.72,297,187,0,0,1,0
0:09:16.87,306,195,0,0,1,0
0:09:16.99,306,194,0,0,1,0
0:09:17.13,306,193,0,0,1,0
0:09:17.28,317,194,0,0,0,1
0:09:17.41,327,193,0,0,0,1
0:09:17.54,337,192,0,0,0,0
0:09:17.68,360,182,0,1,0,0
0:09:17.80,374,176,0,1,0,0
0:09:17.93,390,169,0,1,0,0
0:09:18.06,419,160,0,1,0,0
0:09:18.20,428,154,0,1,0,0
0:09:18.33,435,152,0,1,0,0
0:09:18.46,448,145,0,1,0,0
0:09:18.58,460,139,0,1,0,0
0:09:18.71,473,134,0,1,0,0
0:09:18.84,488,127,0,1,0,0
0:09:18.97,506,122,0,1,0,0
0:09:19.11,507,121,0,1,0,0
0:09:19.24,512,120,0,1,0,0
0:09:19.38,526,110,0,1,0,0
0:09:19.51,529,109,0,1,0,0
0:09:19.66,534,110,0,1,0,0
0:09:19.80,546,106,0,1,0,0
0:09:19.93,547,106,0,1,0,0
0:09:20.07,546,105,0,1,0,0
0:09:20.21,539,108,0,1,0,0
0:09:20.36,537,108,0,1,0,0
0:09:20.47,533,109,0,1,0,0
0:09:20.61,532,109,0,1,0,0
0:09:20.72,533,109,0,1,0,0
0:09:20.82,530,109,0,1,0,0
0:09:20.98,530,108,0,1,0,0
0:09:21.11,530,108,0,1,0,0
0:09:21.25,514,110,0,1,0,0
0:09:21.39,512,111,0,1,0,0
0:09:21.53,509,113,0,1,0,0
0:09:21.67,507,115,0,1,0,0
0:09:21.79,506,115,0,1,0,0
0:09:21.92,506,115,0,1,0,0
0:09:22.06,507,114,0,1,0,0
0:09:22.18,509,114,0,1,0,0
0:09:22.31,508,117,0,1,0,0
0:09:22.48,500,127,0,1,0,0
0:09:22.60,492,131,0,1,0,0
0:09:22.73,480,136,0,1,0,0
0:09:22.86,460,143,0,1,0,0
0:09:22.99,449,146,0,1,0,0
0:09:23.12,436,153,0,1,0,0
0:09:23.26,398,170,0,1,0,0
0:09:23.39,382,177,0,1,0,0
0:09:23.53,376,179,0,1,0,0
0:09:23.66,373,180,0,1,0,0
0:09:23.79,372,181,0,1,0,0
0:09:23.91,372,181,0,1,0,0
0:09:24.05,368,184,0,1,0,0
0:09:24.16,367,183,0,1,0,0
0:09:24.29,367,183,0,1,0,0
0:09:24.42,367,183,0,1,0,0
0:09:24.55,368,183,0,1,0,0
0:09:24.68,369,182,0,1,0,0
0:09:24.80,368,182,0,1,0,0
0:09:24.93,368,183,0,1,0,0
0:09:25.06,368,183,0,1,0,0
0:09:25.19,367,183,0,1,0,0
0:09:25.31,366,183,0,1,0,0
0:09:25.45,361,185,0,1,0,0
0:09:25.57,358,187,0,1,0,0
0:09:25.71,354,188,0,1,0,0
0:09:25.83,355,187,0,1,0,0
0:09:25.97,358,187,0,1,0,0
0:09:26.10,357,186,0,1,0,0
0:09:26.22,357,187,0,1,0,0
0:09:26.35,355,189,0,1,0,0
0:09:26.48,354,189,0,1,0,0
0:09:26.61,354,189,0,1,0,0
0:09:26.74,354,189,0,1,0,0
0:09:26.87,355,188,0,1,0,0
0:09:26.99,356,188,0,1,0,0
0:09:27.11,356,189,0,1,0,0
0:09:27.24,355,190,0,1,0,0
0:09:27.37,354,191,0,1,0,0
0:09:27.49,354,192,0,1,0,0
0:09:27.61,353,193,0,1,0,0
0:09:27.74,353,193,0,1,0,0
0:09:27.86,353,193,0,1,0,0
0:09:28.36,345,192,0,1,0,0
0:09:28.50,338,196,0,0,0,0
0:09:28.63,326,201,0,0,0,1
0:09:28.78,320,205,0,0,0,1
0:09:28.89,315,216,0,0,0,0
0:09:29.00,311,229,1,0,0,0
0:09:29.14,308,246,1,0,0,0
0:09:29.28,304,281,1,0,0,0
0:09:29.38,303,299,1,0,0,0
0:09:29.48,301,314,1,0,0,0
0:09:29.59,299,331,1,0,0,0
0:09:29.69,299,345,1,0,0,0
0:09:29.83,296,364,1,0,0,0
0:09:29.96,297,363,1,0,0,0
0:09:30.09,297,362,1,0,0,0
0:09:30.23,298,362,1,0,0,0
0:09:30.36,299,361,1,0,0,0
0:09:30.49,299,361,1,0,0,0
0:09:30.64,299,361,1,0,0,0
0:09:30.77,299,362,1,0,0,0
0:09:30.90,300,363,1,0,0,0
0:09:31.04,301,363,1,0,0,0
0:09:31.18,300,362,1,0,0,0
0:09:31.33,300,362,1,0,0,0
0:09:31.47,299,363,1,0,0,0
0:09:31.57,300,362,1,0,0,0
0:09:31.68,301,362,1,0,0,0
0:09:31.83,300,358,1,0,0,0
0:09:31.96,300,359,1,0,0,0
0:09:32.11,300,360,1,0,0,0
0:09:32.26,300,359,1,0,0,0
0:09:32.39,300,360,1,0,0,0
0:09:32.53,300,360,1,0,0,0
0:09:32.66,299,362,1,0,0,0
0:09:32.78,299,362,1,0,0,0
0:09:32.92,301,358,1,0,0,0
0:09:33.06,301,357,1,0,0,0
0:09:33.20,300,359,1,0,0,0
0:09:33.33,300,358,1,0,0,0
0:09:33.47,299,360,1,0,0,0
0:09:33.57,299,364,1,0,0,0
0:09:33.70,299,369,1,0,0,0
0:09:33.83,298,376,1,0,0,0
0:09:33.96,295,397,1,0,0,0
0:09:34.09,294,408,1,0,0,0
0:09:34.23,293,423,1,0,0,0
0:09:34.37,293,426,1,0,0,0
0:09:34.51,292,427,1,0,0,0
0:09:34.61,292,428,1,0,0,0
0:09:34.71,292,428,1,0,0,0
0:09:34.86,292,430,1,0,0,0
0:09:34.96,292,430,1,0,0,0
0:09:35.10,292,428,1,0,0,0
0:09:35.24,292,423,1,0,0,0
0:09:35.39,292,423,1,0,0,0
0:09:35.49,291,423,1,0,0,0
0:09:35.59,292,423,1,0,0,0
0:09:35.72,301,423,1,0,0,0
0:09:35.85,301,423,1,0,0,0
0:09:35.98,304,416,1,0,0,0
0:09:36.10,304,416,1,0,0,0
0:09:36.47,292,417,1,0,0,0
0:09:36.57,292,418,1,0,0,0
0:09:36.70,290,415,1,0,0,0
0:09:36.81,291,415,1,0,0,0
0:09:36.97,291,412,1,0,0,0
0:09:37.08,291,412,1,0,0,0
0:09:37.19,291,412,1,0,0,0
0:09:37.33,292,414,1,0,0,0
0:09:37.47,292,414,1,0,0,0
0:09:37.61,292,415,1,0,0,0
0:09:37.76,292,415,1,0,0,0
0:09:37.86,292,414,1,0,0,0
0:09:37.99,294,400,1,0,0,0
0:09:38.14,298,381,1,0,0,0
0:09:38.27,298,367,1,0,0,0
0:09:38.41,299,347,1,0,0,0
0:09:38.55,304,309,1,0,0,0
0:09:38.68,306,294,1,0,0,0
0:09:38.82,307,283,1,0,0,0
0:09:38.94,309,263,1,0,0,0
0:09:39.07,312,245,1,0,0,0
0:09:39.22,314,229,1,0,0,0
0:09:39.35,316,211,0,0,0,1
0:09:39.47,319,209,0,0,0,1
0:09:39.61,319,208,0,0,0,1
0:09:39.75,323,203,0,0,0,1
0:09:39.88,329,197,0,0,0,1
0:09:40.01,333,196,0,0,0,0
0:09:40.15,341,191,0,0,0,0
0:09:40.26,344,188,0,1,0,0
0:09:40.40,347,187,0,1,0,0
0:09:40.53,351,188,0,1,0,0
0:09:40.67,354,187,0,1,0,0
0:09:40.80,357,185,0,1,0,0
0:09:40.94,368,180,0,1,0,0
0:09:41.06,372,178,0,1,0,0
0:09:41.19,372,181,0,1,0,0
0:09:41.33,373,182,0,1,0,0
0:09:41.44,375,180,0,1,0,0
0:09:41.56,376,173,0,1,0,0
0:09:41.69,375,172,0,1,0,0
0:09:41.83,374,172,0,1,0,0
0:09:41.96,374,171,0,1,0,0
0:09:42.08,373,171,0,1,0,0
0:09:42.22,371,171,0,1,0,0
0:09:42.36,374,174,0,1,0,0
0:09:42.49,374,174,0,1,0,0
0:09:42.63,372,172,0,1,0,0
0:09:42.76,373,171,0,1,0,0
0:09:42.88,373,170,0,1,0,0
0:09:43.01,373,170,0,1,0,0
0:09:43.14,374,170,0,1,0,0
0:09:43.26,374,170,0,1,0,0
0:09:43.39,374,171,0,1,0,0
0:09:43.53,372,169,0,1,0,0
0:09:43.66,372,169,0,1,0,0
0:09:43.80,371,169,0,1,0,0
0:09:43.92,370,170,0,1,0,0
0:09:44.05,369,171,0,1,0,0
0:09:44.19,369,172,0,1,0,0
0:09:44.32,367,172,0,1,0,0
0:09:44.45,364,178,0,1,0,0
0:09:44.57,362,180,0,1,0,0
0:09:44.72,363,177,0,1,0,0
0:09:44.85,365,178,0,1,0,0
0:09:44.97,372,174,0,1,0,0
0:09:45.10,384,171,0,1,0,0
0:09:45.24,411,163,0,1,0,0
0:09:45.36,423,158,0,1,0,0
0:09:45.49,431,155,0,1,0,0
0:09:45.64,431,155,0,1,0,0
0:09:45.77,429,154,0,1,0,0
0:09:45.90,429,155,0,1,0,0
0:09:46.03,429,155,0,1,0,0
0:09:46.16,429,155,0,1,0,0
0:09:46.29,429,155,0,1,0,0
0:09:46.43,429,155,0,1,0,0
0:09:46.56,429,155,0,1,0,0
0:09:46.69,429,155,0,1,0,0
0:09:46.79,429,155,0,1,0,0
0:09:46.93,429,155,0,1,0,0
0:09:47.05,429,155,0,1,0,0
0:09:47.18,428,155,0,1,0,0
0:09:47.32,427,156,0,1,0,0
0:09:47.44,429,155,0,1,0,0
0:09:47.58,430,154,0,1,0,0
0:09:47.71,430,155,0,1,0,0
0:09:47.85,434,153,0,1,0,0
0:09:47.97,438,151,0,1,0,0
0:09:48.09,442,150,0,1,0,0
0:09:48.24,444,147,0,1,0,0
0:09:48.36,442,146,0,1,0,0
0:09:48.49,442,147,0,1,0,0
0:09:48.64,444,148,0,1,0,0
0:09:48.75,447,145,0,1,0,0
0:09:48.92,447,144,0,1,0,0
0:09:49.03,448,146,0,1,0,0
0:09:49.15,451,147,0,1,0,0
0:09:49.31,454,148,0,1,0,0
0:09:49.45,454,147,0,1,0,0
0:09:49.59,455,145,0,1,0,0
0:09:49.77,447,145,0,1,0,0
0:09:49.94,444,142,0,1,0,0
0:09:50.06,443,141,0,1,0,0
0:09:50.19,443,141,0,1,0,0
0:09:50.33,443,141,0,1,0,0
0:09:50.46,443,141,0,1,0,0
0:09:50.59,443,141,0,1,0,0
0:09:50.72,444,141,0,1,0,0
0:09:50.85,443,141,0,1,0,0
0:09:50.98,443,141,0,1,0,0
0:09:51.12,443,141,0,1,0,0
0:09:51.24,443,141,0,1,0,0
0:09:51.38,444,142,0,1,0,0
0:09:51.52,442,144,0,1,0,0
0:09:51.64,442,144,0,1,0,0
0:09:51.77,442,145,0,1,0,0
0:09:51.91,442,144,0,1,0,0
0:09:52.03,442,145,0,1,0,0
0:09:52.17,442,144,0,1,0,0
0:09:52.30,443,145,0,1,0,0
0:09:52.44,448,143,0,1,0,0
0:09:52.57,449,142,0,1,0,0
0:09:52.71,452,141,0,1,0,0
0:09:52.84,451,140,0,1,0,0
0:09:52.97,451,140,0,1,0,0
0:09:53.14,446,140,0,1,0,0
0:09:53.26,447,140,0,1,0,0
0:09:53.39,446,140,0,1,0,0
0:09:53.53,442,142,0,1,0,0
0:09:53.65,442,144,0,1,0,0
0:09:53.79,442,146,0,1,0,0
0:09:53.93,443,146,0,1,0,0
0:09:54.06,445,147,0,1,0,0
0:09:54.16,446,147,0,1,0,0
0:09:54.29,448,145,0,1,0,0
0:09:54.42,455,142,0,1,0,0
0:09:54.55,455,142,0,1,0,0
0:09:54.68,456,142,0,1,0,0
0:09:54.81,456,143,0,1,0,0
0:09:54.95,456,143,0,1,0,0
0:09:55.07,456,143,0,1,0,0
0:09:55.21,456,143,0,1,0,0
0:09:55.34,456,143,0,1,0,0
0:09:55.47,456,143,0,1,0,0
0:09:55.61,457,143,0,1,0,0
0:09:55.74,457,144,0,1,0,0
0:09:55.88,456,145,0,1,0,0
0:09:56.01,456,144,0,1,0,0
0:09:56.15,456,144,0,1,0,0
0:09:56.27,458,143,0,1,0,0
0:09:56.41,464,138,0,1,0,0
0:09:56.53,462,137,0,1,0,0
0:09:56.65,461,139,0,1,0,0
0:09:56.79,459,141,0,1,0,0
0:09:56.93,454,140,0,1,0,0
0:09:57.05,456,140,0,1,0,0
0:09:57.18,454,140,0,1,0,0
0:09:57.31,457,140,0,1,0,0
0:09:57.44,457,140,0,1,0,0
0:09:57.57,457,140,0,1,0,0
0:09:57.70,457,140,0,1,0,0
0:09:57.83,456,139,0,1,0,0
0:09:57.96,457,139,0,1,0,0
0:09:58.11,456,139,0,1,0,0
0:09:58.25,456,139,0,1,0,0
0:09:58.37,456,139,0,1,0,0
0:09:58.51,455,140,0,1,0,0
0:09:58.64,455,140,0,1,0,0
0:09:58.77,455,140,0,1,0,0
0:09:58.91,455,140,0,1,0,0
0:09:59.05,455,140,0,1,0,0
0:09:59.18,455,140,0,1,0,0
0:09:59.33,456,138,0,1,0,0
0:09:59.45,456,138,0,1,0,0
0:09:59.57,456,139,0,1,0,0
0:09:59.71,457,138,0,1,0,0
0:09:59.84,456,137,0,1,0,0
0:09:59.98,456,138,0,1,0,0
